Date,Open,High,Low,Close,Volume
2019-09-09,54.0,58.0,49.150001525878906,52.27000045776367,8351500
2019-09-16,52.45000076293945,63.375,52.0099983215332,60.5,3279500
2019-09-23,60.220001220703125,61.48500061035156,46.619998931884766,51.02999877929688,2329800
2019-09-30,51.04999923706055,53.34000015258789,45.11000061035156,51.45000076293945,2251100
2019-10-07,52.09999847412109,53.220001220703125,48.09999847412109,49.29999923706055,1319600
2019-10-14,49.310001373291016,54.22999954223633,48.50299835205078,52.5,619200
2019-10-21,52.4900016784668,59.09999847412109,51.4900016784668,52.5,699700
2019-10-28,52.77999877929688,59.08399963378906,52.77999877929688,58.25,567500
2019-11-04,58.65999984741211,60.66999816894531,51.15499877929688,55.720001220703125,990200
2019-11-11,55.880001068115234,68.18499755859375,55.880001068115234,67.8499984741211,1051700
2019-11-18,68.36399841308594,68.36399841308594,60.5099983215332,63.86000061035156,926000
2019-11-25,64.16000366210938,67.48999786376953,62.31999969482422,64.88999938964844,521600
2019-12-02,65.94000244140625,65.94999694824219,60.04999923706055,63.40999984741211,509000
2019-12-09,63.810001373291016,67.06900024414062,60.61000061035156,60.970001220703125,979800
2019-12-16,61.25,74.96099853515625,56.470001220703125,73.81999969482422,2756500
2019-12-23,74.0,88.9800033569336,72.22100067138672,78.1500015258789,1588600
2019-12-30,78.1500015258789,79.16000366210938,70.58000183105469,75.55999755859375,822900
2020-01-06,75.2699966430664,83.55000305175781,72.73999786376953,79.75,1054500
2020-01-13,80.8499984741211,90.37000274658205,80.2699966430664,83.62999725341797,923600
2020-01-20,84.98999786376953,101.0,83.01000213623047,100.79000091552734,1128100
2020-01-27,99.76000213623048,108.35900115966795,89.11000061035156,91.38999938964844,1450000
2020-02-03,91.25,96.66400146484376,86.16000366210938,88.9800033569336,756300
2020-02-10,89.45999908447266,94.27999877929688,83.52999877929688,92.56999969482422,909600
2020-02-17,93.0,93.86000061035156,78.68000030517578,82.0,2177900
2020-02-24,78.0999984741211,80.61000061035156,70.02999877929688,79.69999694824219,1841000
2020-03-02,80.44000244140625,81.4800033569336,62.060001373291016,71.27999877929688,5380100
2020-03-09,63.52000045776367,68.31999969482422,50.810001373291016,57.36000061035156,4096500
2020-03-16,51.0,61.709999084472656,51.0,55.77999877929688,4177000
2020-03-23,55.560001373291016,63.9900016784668,48.77999877929688,59.9900016784668,2946600
2020-03-30,61.15999984741211,63.84000015258789,56.810001373291016,58.68999862670898,1895900
2020-04-06,59.130001068115234,66.30599975585938,58.11000061035156,65.91999816894531,2325600
2020-04-13,66.4000015258789,71.91000366210938,62.70000076293945,71.16000366210938,2827400
2020-04-20,68.41999816894531,76.56999969482422,67.75,74.0,3412300
2020-04-27,75.0,82.4000015258789,74.08999633789062,78.41000366210938,3927200
2020-05-04,78.33000183105469,84.4000015258789,76.81999969482422,82.95999908447266,2508600
2020-05-11,83.0,85.12000274658203,72.36000061035156,77.94999694824219,5035200
2020-05-18,78.0,80.97000122070312,72.04000091552734,74.8499984741211,4522200
2020-05-25,75.88999938964844,79.38999938964844,74.01000213623047,77.97000122070312,2460900
2020-06-01,77.9800033569336,86.9000015258789,76.59500122070312,82.37999725341797,5670400
